Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784258973,1,,Aggregated,0.200000,0.000000,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,2,0,480,2413.6866460030433,478.2183339702897,4349.154958035797,30516.0
1784258974,1,,Aggregated,0.200000,0.000000,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,2,0,480,2413.6866460030433,478.2183339702897,4349.154958035797,30516.0
1784258975,1,,Aggregated,0.100000,0.000000,4200,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,3,0,4200,2996.2172639983087,478.2183339702897,4349.154958035797,28380.666666666668
1784258976,1,,Aggregated,0.100000,0.000000,4200,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,3,0,4200,2996.2172639983087,478.2183339702897,4349.154958035797,28380.666666666668
1784258977,1,,Aggregated,0.100000,0.000000,4200,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,3,0,4200,2996.2172639983087,478.2183339702897,4349.154958035797,28380.666666666668
1784258978,1,,Aggregated,0.100000,0.000000,4200,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,3,0,4200,2996.2172639983087,478.2183339702897,4349.154958035797,28380.666666666668
1784258979,1,,Aggregated,0.100000,0.000000,4200,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,3,0,4200,2996.2172639983087,478.2183339702897,4349.154958035797,28380.666666666668
1784258980,1,,Aggregated,0.200000,0.000000,4200,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,4,0,4200,3296.0721147537697,478.2183339702897,4349.154958035797,24401.75
1784258981,1,,Aggregated,0.200000,0.000000,4200,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,4,0,4200,3296.0721147537697,478.2183339702897,4349.154958035797,24401.75
1784258982,1,,Aggregated,0.200000,0.000000,4200,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,4,0,4200,3296.0721147537697,478.2183339702897,4349.154958035797,24401.75
1784258983,1,,Aggregated,0.200000,0.000000,4200,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,4,0,4200,3296.0721147537697,478.2183339702897,4349.154958035797,24401.75
1784258984,1,,Aggregated,0.200000,0.000000,4200,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,4,0,4200,3296.0721147537697,478.2183339702897,4349.154958035797,24401.75
1784258985,1,,Aggregated,0.200000,0.000000,4200,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,4,0,4200,3296.0721147537697,478.2183339702897,4349.154958035797,24401.75
1784258986,1,,Aggregated,0.200000,0.000000,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,5,0,4200,3506.0207836097106,478.2183339702897,4349.154958035797,21578.0
1784258987,1,,Aggregated,0.200000,0.000000,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,5,0,4200,3506.0207836097106,478.2183339702897,4349.154958035797,21578.0
1784258988,1,,Aggregated,0.200000,0.000000,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,5,0,4200,3506.0207836097106,478.2183339702897,4349.154958035797,21578.0
1784258989,1,,Aggregated,0.200000,0.000000,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,5,0,4200,3506.0207836097106,478.2183339702897,4349.154958035797,21578.0
1784258990,1,,Aggregated,0.200000,0.000000,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,5,0,4200,3506.0207836097106,478.2183339702897,4349.154958035797,21578.0
1784258991,1,,Aggregated,0.200000,0.000000,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,5,0,4200,3506.0207836097106,478.2183339702897,4349.154958035797,21578.0
1784258992,1,,Aggregated,0.200000,0.000000,4300,4300,4300,4300,4400,4400,4400,4400,4400,4400,4400,6,0,4200,3648.5344584992467,478.2183339702897,4361.102832946926,19822.5
1784258993,1,,Aggregated,0.200000,0.000000,4300,4300,4300,4300,4400,4400,4400,4400,4400,4400,4400,6,0,4200,3648.5344584992467,478.2183339702897,4361.102832946926,19822.5
1784258994,1,,Aggregated,0.200000,0.000000,4300,4300,4300,4300,4400,4400,4400,4400,4400,4400,4400,6,0,4200,3648.5344584992467,478.2183339702897,4361.102832946926,19822.5
1784258995,1,,Aggregated,0.200000,0.000000,4300,4300,4300,4300,4400,4400,4400,4400,4400,4400,4400,6,0,4200,3648.5344584992467,478.2183339702897,4361.102832946926,19822.5
1784258996,1,,Aggregated,0.200000,0.000000,4300,4300,4300,4300,4400,4400,4400,4400,4400,4400,4400,6,0,4200,3648.5344584992467,478.2183339702897,4361.102832946926,19822.5
1784258997,1,,Aggregated,0.200000,0.000000,4300,4300,4300,4300,4400,4400,4400,4400,4400,4400,4400,6,0,4200,3648.5344584992467,478.2183339702897,4361.102832946926,19822.5
1784258998,1,,Aggregated,0.200000,0.000000,4200,4300,4300,4300,4400,4400,4400,4400,4400,4400,4400,7,0,4200,3715.525934572465,478.2183339702897,4361.102832946926,18826.14285714286
1784258999,1,,Aggregated,0.200000,0.000000,4200,4300,4300,4300,4400,4400,4400,4400,4400,4400,4400,7,0,4200,3715.525934572465,478.2183339702897,4361.102832946926,18826.14285714286
1784259000,1,,Aggregated,0.200000,0.000000,4200,4300,4300,4300,4400,4400,4400,4400,4400,4400,4400,7,0,4200,3715.525934572465,478.2183339702897,4361.102832946926,18826.14285714286
1784259001,1,,Aggregated,0.200000,0.000000,4200,4300,4300,4300,4400,4400,4400,4400,4400,4400,4400,7,0,4200,3715.525934572465,478.2183339702897,4361.102832946926,18826.14285714286
1784259002,1,,Aggregated,0.200000,0.000000,4200,4300,4300,4300,4400,4400,4400,4400,4400,4400,4400,7,0,4200,3715.525934572465,478.2183339702897,4361.102832946926,18826.14285714286
1784259003,1,,Aggregated,0.200000,0.000000,4300,4300,4400,4400,4400,4400,4400,4400,4400,4400,4400,8,0,4200,3798.9752603753004,478.2183339702897,4383.120540995151,17790.5
1784259004,1,,Aggregated,0.200000,0.000000,4300,4300,4400,4400,4400,4400,4400,4400,4400,4400,4400,8,0,4200,3798.9752603753004,478.2183339702897,4383.120540995151,17790.5
1784259005,1,,Aggregated,0.200000,0.000000,4300,4300,4400,4400,4400,4400,4400,4400,4400,4400,4400,8,0,4200,3798.9752603753004,478.2183339702897,4383.120540995151,17790.5
1784259006,1,,Aggregated,0.200000,0.000000,4300,4300,4400,4400,4400,4400,4400,4400,4400,4400,4400,8,0,4200,3798.9752603753004,478.2183339702897,4383.120540995151,17790.5
