Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784259195,50,,Aggregated,17.900000,0.000000,110,130,250,4100,4700,5200,5800,6200,7900,7900,7900,571,0,110,1118.6173555360465,92.03862503636628,7933.7851669988595,7824.915936952714
1784259196,50,,Aggregated,17.000000,0.000000,110,140,250,4100,4700,5200,5800,6200,7900,7900,7900,589,0,110,1124.9563008796263,92.03862503636628,7933.7851669988595,7768.46519524618
1784259197,50,,Aggregated,17.300000,0.000000,110,130,250,4100,4700,5200,5700,6100,7900,7900,7900,604,0,110,1120.995025268146,92.03862503636628,7933.7851669988595,7815.536423841059
1784259198,50,,Aggregated,17.200000,0.000000,110,130,250,4100,4700,5200,5700,6100,7900,7900,7900,620,0,110,1121.7395577451116,92.03862503636628,7933.7851669988595,7763.443548387097
1784259199,50,,Aggregated,17.300000,0.000000,110,130,250,4100,4700,5200,5700,6100,7900,7900,7900,632,0,110,1122.8861903557715,92.03862503636628,7933.7851669988595,7753.944620253164
1784259200,50,,Aggregated,17.100000,0.000000,110,130,250,4100,4700,5200,5700,6100,7900,7900,7900,653,0,110,1116.8494769845374,92.03862503636628,7933.7851669988595,7734.696784073507
1784259201,50,,Aggregated,17.200000,0.000000,110,130,250,4100,4700,5200,5700,6100,7900,7900,7900,670,0,110,1116.1374800551835,92.03862503636628,7933.7851669988595,7692.35223880597
1784259202,50,,Aggregated,16.700000,0.000000,110,130,250,4100,4700,5200,5700,6100,7900,7900,7900,690,0,110,1114.388693372746,92.03862503636628,7933.7851669988595,7601.946376811594
1784259203,50,,Aggregated,16.700000,0.000000,110,130,250,4100,4700,5100,5600,6000,7900,7900,7900,705,0,110,1119.199986594683,92.03862503636628,7933.7851669988595,7570.601418439716
1784259204,17,,Aggregated,17.000000,0.000000,110,130,250,4100,4700,5100,5600,6000,7900,7900,7900,714,0,110,1125.8467522859692,92.03862503636628,7933.7851669988595,7556.533613445378
