Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784259091,10,,Aggregated,3.200000,0.000000,120,170,380,4100,4400,4500,4600,4600,4600,4600,4600,108,0,120,1077.1556415916334,94.2058339715004,4638.657749979757,5601.287037037037
1784259092,10,,Aggregated,3.100000,0.000000,120,140,370,4100,4400,4500,4600,4600,4600,4600,4600,112,0,120,1042.4166849006724,94.2058339715004,4638.657749979757,5519.169642857143
1784259093,10,,Aggregated,3.500000,0.000000,120,160,380,4100,4400,4600,4600,4600,4600,4600,4600,115,0,120,1059.6590326076534,94.2058339715004,4638.657749979757,5463.826086956522
1784259094,10,,Aggregated,3.400000,0.000000,120,160,370,4100,4400,4600,4600,4600,4600,4600,4600,117,0,120,1043.4018465039583,94.2058339715004,4638.657749979757,5370.461538461538
1784259095,10,,Aggregated,3.100000,0.000000,120,160,380,4100,4400,4500,4600,4600,4600,4600,4600,123,0,120,1065.0584383411485,94.2058339715004,4638.657749979757,5408.1869918699185
1784259096,10,,Aggregated,3.200000,0.000000,120,160,380,4100,4400,4500,4600,4600,4600,4600,4600,126,0,120,1074.047865412597,94.2058339715004,4638.657749979757,5491.079365079365
1784259097,10,,Aggregated,3.100000,0.000000,120,140,380,4100,4400,4500,4600,4600,4600,4600,4600,130,0,120,1046.9813695611754,94.2058339715004,4638.657749979757,5762.707692307692
1784259098,10,,Aggregated,3.100000,0.000000,120,140,380,4100,4300,4500,4600,4600,4600,4600,4600,132,0,120,1032.8289343561858,94.2058339715004,4638.657749979757,5725.424242424242
1784259099,10,,Aggregated,3.300000,0.000000,120,140,380,4100,4400,4500,4600,4600,4600,4600,4600,136,0,120,1038.315464168965,94.2058339715004,4638.657749979757,5683.948529411765
1784259100,10,,Aggregated,3.500000,0.000000,120,140,380,4100,4400,4600,4600,4600,4600,4600,4600,139,0,120,1050.8002766907189,94.2058339715004,4638.657749979757,5735.726618705036
1784259101,10,,Aggregated,3.300000,0.000000,120,150,380,4100,4400,4500,4600,4600,4600,4600,4600,142,0,120,1090.773632344921,94.2058339715004,4638.657749979757,5829.302816901409
1784259102,10,,Aggregated,3.500000,0.000000,120,150,380,4100,4400,4500,4600,4600,4600,4600,4600,144,0,120,1077.3551362916705,94.2058339715004,4638.657749979757,5840.034722222223
1784259103,4,,Aggregated,3.200000,0.000000,120,150,380,4100,4400,4500,4600,4600,4600,4600,4600,147,0,120,1087.1896014832353,94.2058339715004,4638.657749979757,5838.258503401361
